is_female,age,race,employment_income,interest_dividend_income,pension_income,transformed_networth,wgt
1,31,3,3567.009018036072,0.0,0.0,14.250016534857272,4724.719667457454
1,31,3,7134.018036072144,0.0,0.0,13.641014303473003,4737.513907990807
1,31,3,4323.647294589178,0.0,0.0,13.793264949017999,4719.639257640214
1,31,3,6053.10621242485,0.0,0.0,11.92900075223392,4736.439259378482
0,63,1,82149.29859719439,0.0,33508.26653306613,11.772208062959848,9964.960958264062
0,63,1,82149.29859719439,0.0,34589.178356713426,9.854297311103812,9202.901657166205
0,63,1,82149.29859719439,0.0,45398.29659318637,14.90813160157954,9518.31424742376
0,63,1,82149.29859719439,0.0,36751.00200400801,13.670947106774257,9418.379974986943
0,63,1,82149.29859719439,0.0,37831.91382765531,-10.936672036198395,9292.634692587135
0,41,1,270227.95591182366,0.0,0.0,12.380025952671266,3624.6030741236746
0,41,1,270227.95591182366,0.0,0.0,8.927977478591655,3639.480471992876
0,41,1,270227.95591182366,0.0,0.0,7.31322083153445,3918.9057152136966
0,41,1,270227.95591182366,0.0,0.0,-11.708163247098403,3738.5356098281104
0,41,1,270227.95591182366,0.0,0.0,14.000328994957506,3978.5126456572725
0,52,1,531808.6172344689,6280.097695390781,0.0,13.445026418753454,659.0319229599627
0,52,1,531808.6172344689,5836.923847695391,0.0,12.978031006519748,675.0204837925231
0,52,1,531808.6172344689,9403.932865731464,0.0,11.248985960632885,683.6383178075913
0,52,1,531808.6172344689,8106.838677354709,0.0,13.558810223122892,682.5536958557398
0,52,1,531808.6172344689,4291.219939879759,0.0,12.81909378161817,661.869870263102
0,64,2,0.0,0.0,36751.00200400801,14.195999680002728,4510.754819803158
0,64,2,0.0,0.0,36751.00200400801,14.061276287315374,4495.840988263938
0,64,2,0.0,0.0,37831.91382765531,16.03126025848252,4935.540999591595
0,64,2,0.0,0.0,36751.00200400801,8.389359871559241,4608.320380745474
0,64,2,0.0,0.0,37831.91382765531,0.881373587019543,4995.517762523724
1,27,1,24860.971943887776,0.0,0.0,13.86980933137255,1746.3272211862145
1,27,1,24860.971943887776,0.0,0.0,12.008840476037555,1765.3712856605248
1,27,1,24860.971943887776,0.0,0.0,13.555962324757946,1760.8028544233061
1,27,1,24860.971943887776,0.0,0.0,14.450604807075884,1763.3332804555225
1,27,1,25941.88376753507,0.0,0.0,14.810464585021533,1765.4211787712752
0,64,2,60531.0621242485,0.0,2594.188376753507,12.75303731592041,1525.2079231599032
0,64,2,64854.70941883767,0.0,2594.188376753507,16.595856614136885,1565.202428642588
0,64,2,69178.35671342685,0.0,2594.188376753507,14.846165153449284,1537.8090884199212
0,64,2,64854.70941883767,0.0,2594.188376753507,13.1235626579838,1556.4313478134245
0,64,2,68097.44488977955,0.0,2594.188376753507,14.30200250471519,1543.4474939009192
1,61,2,89715.68136272545,0.0,0.0,13.49530529380883,8438.149011933117
1,61,2,89715.68136272545,0.0,0.0,13.76105437216933,7835.457408454803
1,61,2,89715.68136272545,0.0,0.0,0.0,8226.850473276067
1,61,2,89715.68136272545,0.0,0.0,3.6895038689889055,8055.556280778814
1,61,2,89715.68136272545,0.0,0.0,12.429216196860384,8099.552523398229
0,67,1,0.0,17294.589178356713,145923.09619238478,16.094622294772687,3801.939325455708
0,67,1,0.0,18375.501002004006,144842.18436873748,12.607529732251999,4088.5737540378964
0,67,1,0.0,18375.501002004006,144842.18436873748,14.840045643236197,4242.9397819320975
0,67,1,0.0,30265.53106212425,144842.18436873748,13.228523573235954,4082.3416178758243
0,67,1,0.0,28103.70741482966,145923.09619238478,11.839347365789996,3880.5404850756363
0,57,2,4323.647294589178,0.0,30265.53106212425,12.868245021797337,10256.481700868198
0,57,2,4323.647294589178,0.0,30265.53106212425,6.363031076178816,9781.700422463533
0,57,2,4323.647294589178,0.0,30265.53106212425,13.706521243953611,10112.967581234452
0,57,2,4323.647294589178,0.0,30265.53106212425,13.381645975336793,9852.955774352631
0,57,2,4323.647294589178,0.0,29184.619238476953,14.370096574925908,9981.1546582556
0,45,3,45398.29659318637,0.0,0.0,13.664222443751846,5260.235805666448
0,45,3,45398.29659318637,0.0,0.0,14.800506119845556,5067.255916276403
0,45,3,45398.29659318637,0.0,0.0,14.287537139661623,5188.717427741652
0,45,3,45398.29659318637,0.0,0.0,14.586368498551108,5171.340995196895
0,45,3,45398.29659318637,0.0,0.0,14.21401818550539,5105.107973417025
1,59,1,8431.112224448898,0.0,0.0,14.504659757237173,10894.429632267495
1,59,1,15132.765531062125,0.0,0.0,12.391721992434048,10928.907286046962
1,59,1,9187.750501002003,0.0,0.0,-11.474184636761855,10977.772401149454
1,59,1,6053.10621242485,0.0,0.0,12.16119033576908,10911.925448909595
1,59,1,6917.835671342686,0.0,0.0,10.545341439401044,10966.53585423306
0,74,2,0.0,0.0,43236.47294589179,-8.389359871559241,3279.439373946323
0,74,2,0.0,0.0,43236.47294589179,-9.953229646694203,3105.096226936591
0,74,2,0.0,0.0,43236.47294589179,-11.118370623089767,3217.7230818341773
0,74,2,0.0,0.0,43236.47294589179,11.938062472918586,3117.150745533907
0,74,2,0.0,0.0,43236.47294589179,15.710728735560581,3142.4638678263022
0,66,2,59450.1503006012,0.0,0.0,12.287652632543834,2624.0268407444946
0,66,2,90796.59318637275,0.0,0.0,14.477940765862424,2599.0434289111918
0,66,2,88634.76953907816,0.0,0.0,12.939401615728718,2526.4520611043
0,66,2,60531.0621242485,0.0,0.0,13.275256123510417,2676.6600574274103
0,66,2,75663.82765531063,0.0,0.0,12.712287656747565,2561.5571051497286
0,64,1,0.0,2091564.3787575152,0.0,11.953757716957094,46.161938256000624
0,64,1,0.0,2378006.0120240483,0.0,13.198953979569474,45.75884913775086
0,64,1,0.0,3199498.997995992,0.0,11.799156485211109,46.11743584700928
0,64,1,0.0,2702279.5591182364,0.0,5.192987713658941,47.05250852805342
0,64,1,0.0,3188689.879759519,0.0,10.056208641395786,46.43479652968802
0,64,1,12970.941883767535,0.0,85392.03406813627,14.324133758175426,13270.593404548024
0,64,1,12970.941883767535,0.0,85392.03406813627,12.96266399865216,13916.530515290444
0,64,1,12970.941883767535,0.0,85392.03406813627,13.951788176257583,15087.66631696092
0,64,1,12970.941883767535,0.0,85392.03406813627,12.19703190090348,13731.080098863324
0,64,1,12970.941883767535,0.0,84311.12224448897,14.078182467412478,15323.510657882365
1,49,1,48641.03206412826,0.0,0.0,16.994364068482785,6864.325337313608
1,49,1,48641.03206412826,0.0,0.0,9.798127039964722,6765.950794306719
1,49,1,48641.03206412826,0.0,0.0,15.54574917054411,6841.396227658307
1,49,1,48641.03206412826,0.0,0.0,13.84933210644072,6760.362198956582
1,49,1,48641.03206412826,0.0,0.0,11.695247021833627,6820.210458457825
0,64,1,0.0,50154.30861723447,45398.29659318637,14.50625485390816,1683.2077995415766
0,64,1,0.0,49073.39679358718,45398.29659318637,9.843737550947687,1790.0154537031835
0,64,1,0.0,50046.21743486974,45398.29659318637,14.319311566793665,1863.0235200725783
0,64,1,0.0,50154.30861723447,45398.29659318637,13.660492835699028,1789.8724125521671
0,64,1,0.0,50046.21743486974,45398.29659318637,-9.615805484528792,1694.2100209850719
1,58,2,0.0,0.0,3458.917835671343,11.103452335691337,2647.755265288426
1,58,2,0.0,0.0,3458.917835671343,13.145298348690645,2623.8902919670695
1,58,2,0.0,0.0,3458.917835671343,5.298342365610589,2621.136597271167
1,58,2,0.0,0.0,3458.917835671343,12.091447119720312,2668.26498009943
1,58,2,0.0,0.0,3458.917835671343,13.95143907518928,2615.6414169932677
0,51,1,75663.82765531063,0.0,0.0,12.936756429624642,13152.228041162389
0,51,1,75663.82765531063,0.0,0.0,13.190582616384962,12657.340358122265
0,51,1,75663.82765531063,0.0,0.0,13.079581129513244,12674.40123286483
0,51,1,75663.82765531063,0.0,0.0,12.467667383233453,12933.86232616896
0,51,1,75663.82765531063,0.0,0.0,-9.017968494021105,12526.824565311803
0,44,1,108091.18236472947,0.0,0.0,14.611665488598652,8301.825235248127
0,44,1,108091.18236472947,0.0,0.0,13.654378901054255,8330.2184174745
0,44,1,108091.18236472947,0.0,0.0,11.734147170785986,8973.719692705648
0,44,1,108091.18236472947,0.0,0.0,12.840530829748468,8555.019944113714
0,44,1,108091.18236472947,0.0,0.0,6.5510823758534835,9109.071139284779
0,77,1,0.0,4647.920841683367,138356.7134268537,12.29114881790638,8684.704132927567
0,77,1,0.0,2810.370741482966,139437.625250501,15.101525915093706,8707.286641432522
0,77,1,0.0,843.1112224448898,138356.7134268537,12.26150735244065,9384.176195680271
0,77,1,0.0,1837.5501002004007,139437.625250501,-11.542290073694428,8937.554360899307
0,77,1,0.0,3242.7354709418837,138356.7134268537,16.56965013653553,9527.214494456162
0,35,2,36751.00200400801,0.0,0.0,10.976782033512153,1750.5908863713908
0,35,2,35670.09018036072,0.0,0.0,9.06067961091121,1771.263361143893
0,35,2,33508.26653306613,0.0,0.0,12.203068136535025,1753.1199068602014
0,35,2,28103.70741482966,0.0,0.0,15.16938502782812,1771.2375000928246
0,35,2,46479.208416833666,0.0,0.0,14.72465582167772,1763.0578960608268
0,65,1,837706.6633266533,14051.85370741483,0.0,16.91548085742012,144.95821075926045
0,65,1,929584.1683366733,13403.306613226452,0.0,13.740636138319708,144.41315865981318
0,65,1,886347.6953907816,12862.850701402805,0.0,11.034889664287375,146.19301945920614
0,65,1,886347.6953907816,13943.7625250501,0.0,13.173056491723461,146.5434253399453
0,65,1,789065.6312625251,13727.580160320642,0.0,13.449073836825669,147.05312026160982
0,74,3,0.0,0.0,0.0,14.114280927402026,19696.765493100567
0,74,3,0.0,0.0,0.0,10.232791300972657,17009.22656978053
0,74,3,0.0,0.0,0.0,13.337474757023875,19739.968869037348
0,74,3,0.0,0.0,0.0,-9.930129485852826,19701.63385143435
0,74,3,0.0,0.0,0.0,14.733328123634411,19742.394752664382
0,61,1,270227.95591182366,32967.81062124248,0.0,15.915244802911888,6036.965486227621
0,61,1,270227.95591182366,32967.81062124248,0.0,14.918579567349436,6469.601533184704
0,61,1,270227.95591182366,32967.81062124248,0.0,12.006401450438377,6651.042549723391
0,61,1,270227.95591182366,32967.81062124248,0.0,10.266045160843689,6404.497593546506
0,61,1,270227.95591182366,32967.81062124248,0.0,11.007087382990298,6167.227020414267
1,61,3,0.0,0.0,10592.935871743486,13.92005073723901,7248.644201351734
1,61,3,0.0,0.0,10592.935871743486,13.383680940427153,7250.999664687862
1,61,3,0.0,0.0,10592.935871743486,9.487972114313672,7264.026866348865
1,61,3,0.0,0.0,10592.935871743486,11.785849166504399,7255.369998427716
1,61,3,0.0,0.0,10592.935871743486,14.81871266182786,7266.460431344167
1,49,1,11890.03006012024,10809.118236472947,0.0,14.811344180316603,6560.483813869444
1,49,1,9187.750501002003,10809.118236472947,0.0,13.765689862981423,7722.194642186827
1,49,1,9187.750501002003,10809.118236472947,0.0,12.6280670556003,5526.036196668924
1,49,1,9728.206412825652,10809.118236472947,0.0,14.77555019676859,6628.0690727157225
1,49,1,8539.203406813627,10809.118236472947,0.0,7.6962128459579136,5956.3551746689245
1,46,1,0.0,0.0,7890.65631262525,12.294083522873851,9844.388619082978
1,46,1,0.0,0.0,7890.65631262525,8.294049702602022,9813.357416057946
1,46,1,0.0,0.0,7890.65631262525,-8.985946054424456,9860.570880057248
1,46,1,0.0,0.0,7890.65631262525,11.758221820986797,9770.814496086354
1,46,1,0.0,0.0,7890.65631262525,14.744678027652265,9844.348248167338
1,26,2,103767.53507014028,0.0,0.0,11.769116870390546,5128.703991496697
1,26,2,103767.53507014028,0.0,0.0,12.868760618612052,5142.1087561233835
1,26,2,103767.53507014028,0.0,0.0,16.088048729606033,5067.400981726032
1,26,2,103767.53507014028,0.0,0.0,12.292800649061016,5123.64162713989
1,26,2,103767.53507014028,0.0,0.0,13.654825240491054,5094.965281678708
0,26,3,0.0,0.0,0.0,14.290389782157146,7386.8361682345785
0,26,3,0.0,0.0,0.0,11.502875129218758,7180.476654084295
0,26,3,0.0,0.0,0.0,15.200554137182575,7307.012591255606
0,26,3,0.0,0.0,0.0,12.788288265390639,7400.587007516389
0,26,3,0.0,0.0,0.0,13.839227084582545,7378.184040168604
1,45,3,27022.795591182366,0.0,0.0,11.972259880067984,2123.1493555230027
1,45,3,27022.795591182366,0.0,0.0,13.163198171846352,2126.9819216395745
1,45,3,25941.88376753507,0.0,0.0,13.143615933441614,2134.7109328557203
1,45,3,25941.88376753507,0.0,0.0,12.207871027496463,2140.0182386141996
1,45,3,25941.88376753507,0.0,0.0,11.839347365789996,2130.167347653891
0,68,1,56207.41482965932,0.0,8647.294589178357,13.813508555294606,3668.565395394272
0,68,1,56207.41482965932,0.0,8647.294589178357,16.7342429896294,3556.2554275043212
0,68,1,56207.41482965932,0.0,8647.294589178357,12.269188279866285,3543.271410280236
0,68,1,56207.41482965932,0.0,8647.294589178357,10.678214720619406,3633.3352588299385
0,68,1,56207.41482965932,0.0,8647.294589178357,11.839347365789996,3581.5021279146467
0,56,2,70259.26853707415,0.0,0.0,14.81871266182786,5964.8019456691345
0,56,2,70259.26853707415,0.0,0.0,16.605656741942393,5989.485643188264
0,56,2,70259.26853707415,0.0,0.0,-7.600902709541988,5922.037735496342
0,56,2,70259.26853707415,0.0,0.0,12.091447119720312,5946.731616284383
0,56,2,70259.26853707415,0.0,0.0,15.35558553044458,5928.464974944116
0,83,1,108091.18236472947,59450.1503006012,239962.4248496994,12.853699310795156,764.1809197393907
0,83,1,108091.18236472947,28103.70741482966,257257.01402805612,14.379734000053327,766.6806096028556
0,83,1,108091.18236472947,59450.1503006012,248609.71943887774,10.116176647580286,762.7431416205453
0,83,1,108091.18236472947,59450.1503006012,244286.07214428857,7.377759298852644,771.9244471255341
0,83,1,108091.18236472947,30265.53106212425,241043.3366733467,11.315936871281156,775.6178677309955
0,71,1,203211.42284569138,45398.29659318637,248609.71943887774,14.415006182443065,662.8559514530607
0,71,1,203211.42284569138,35670.09018036072,249690.631262525,11.097410021238131,700.5176329667868
0,71,1,203211.42284569138,32103.081162324648,246447.8957915832,11.312032522740287,721.4548989567647
0,71,1,203211.42284569138,37831.91382765531,247528.80761523047,16.431883970494585,696.0582161897488
0,71,1,203211.42284569138,38912.825651302606,250771.54308617234,17.00310209279271,675.1779797142136
0,39,2,108091.18236472947,0.0,0.0,11.716029561013329,3008.1047039272353
0,39,2,108091.18236472947,0.0,0.0,9.742261907488176,2860.7841947480924
0,39,2,108091.18236472947,0.0,0.0,12.361408337257465,2858.60390161898
0,39,2,108091.18236472947,0.0,0.0,14.865702614029955,2942.6471432790513
0,39,2,108091.18236472947,0.0,0.0,14.630662959310316,2829.4944750264112
0,61,3,78906.5631262525,0.0,0.0,-9.111624411219726,2446.601870737358
0,61,3,78906.5631262525,0.0,0.0,14.060180739823377,2454.7408608766636
0,61,3,78906.5631262525,0.0,0.0,-11.745464737987609,2639.516178416369
0,61,3,78906.5631262525,0.0,0.0,10.503422352126979,2520.235157589789
0,61,3,78906.5631262525,0.0,0.0,16.50407888032499,2678.4838523522353
1,78,1,0.0,0.0,21618.236472945893,16.073934755172562,11686.133590982874
1,78,1,0.0,0.0,20537.324649298596,14.666174176399386,11690.386049726143
1,78,1,0.0,0.0,20537.324649298596,13.121963297386992,11678.800075894922
1,78,1,0.0,0.0,20537.324649298596,16.514698942233586,11685.31531963156
1,78,1,0.0,0.0,21618.236472945893,11.633371618124688,11681.086852101042
0,71,1,0.0,70259.26853707415,84311.12224448897,14.12303937438668,79.49974020785461
0,71,1,0.0,70259.26853707415,84311.12224448897,14.441662869700227,79.79200795134274
0,71,1,0.0,70259.26853707415,84311.12224448897,12.469974189331298,79.09199927811201
0,71,1,0.0,70259.26853707415,84311.12224448897,13.198953979569474,80.11839538606628
0,71,1,0.0,70259.26853707415,84311.12224448897,-12.609535750978822,80.75191332041221
0,74,2,0.0,0.0,27022.795591182366,14.723769118141327,1996.346845152319
0,74,2,0.0,0.0,27022.795591182366,-11.946005740153423,2006.4089533494807
0,74,2,0.0,0.0,27022.795591182366,12.839841302577657,1976.3427991248586
0,74,2,0.0,0.0,27022.795591182366,13.586348934326082,2008.0899612515127
0,74,2,0.0,0.0,27022.795591182366,14.40618194693529,1980.86853156807
0,42,1,874457.6653306613,424798.3466933868,0.0,13.147251092915914,2125.1887678557155
0,42,1,867972.1943887776,424798.3466933868,0.0,12.70878544919476,2117.4658339452644
0,42,1,885266.7835671343,424798.3466933868,0.0,13.54380681603641,2144.8293033135647
0,42,1,885266.7835671343,425879.25851703406,0.0,0.0,2105.7345859646807
0,42,1,885266.7835671343,424798.3466933868,0.0,11.77375008331148,2127.8827503882176
0,49,2,46479.208416833666,0.0,0.0,14.430479957460488,2558.802319203695
0,49,2,46479.208416833666,0.0,0.0,-10.197499550071338,2445.293567692902
0,49,2,46479.208416833666,0.0,0.0,11.885867381420264,2497.220570838623
0,49,2,46479.208416833666,0.0,0.0,7.600902709541988,2494.561361305443
0,49,2,46479.208416833666,0.0,0.0,14.30200250471519,2460.163974738638
0,34,1,115657.56513026053,0.0,0.0,12.988374737406241,9614.051010012387
0,34,1,115657.56513026053,0.0,0.0,13.92744541520203,9837.822555752824
0,34,1,115657.56513026053,0.0,0.0,0.0,9547.299854305431
0,34,1,115657.56513026053,0.0,0.0,14.192027344117017,9782.73845151619
0,34,1,115657.56513026053,0.0,0.0,10.116176647580286,9558.096984997941
1,38,3,59450.1503006012,0.0,0.0,14.228679250457908,2850.9061394879113
1,38,3,71340.18036072144,0.0,0.0,7.073270435643367,2789.0741996571774
1,38,3,71340.18036072144,0.0,0.0,10.644472063078208,2809.604326739291
1,38,3,58369.238476953906,0.0,0.0,16.66193042833126,2808.763682055911
1,38,3,58369.238476953906,0.0,0.0,9.4124645627411,2776.9249359995147
0,34,3,338325.4008016032,0.0,0.0,13.613516765374296,7114.054367469672
0,34,3,345891.7835671343,0.0,0.0,14.888859738006875,7136.0388674326705
0,34,3,294008.0160320641,0.0,0.0,8.917310711166742,7680.372544502597
0,34,3,304817.13426853705,0.0,0.0,12.739872332864582,7329.291362320172
0,34,3,342649.04809619236,0.0,0.0,12.69832688372007,7792.148236027393
1,58,4,0.0,0.0,0.0,16.39873044960616,7802.070291653258
1,58,4,0.0,0.0,0.0,6.606652012343688,7760.58800889685
1,58,4,0.0,0.0,0.0,9.592877980093633,7757.782560605771
1,58,4,0.0,0.0,0.0,14.077105295653329,7693.2458325510015
1,58,4,0.0,0.0,0.0,9.472704642360833,7740.418263288579
1,51,2,54045.59118236473,0.0,0.0,13.267190729773697,8017.2932550071155
1,51,2,54045.59118236473,0.0,0.0,14.119459602880472,7991.967586952956
1,51,2,54045.59118236473,0.0,0.0,10.668024729724587,8775.211425705722
1,51,2,54045.59118236473,0.0,0.0,13.71270233798382,8196.384023613087
1,51,2,54045.59118236473,0.0,0.0,12.107356672621473,8883.56736901579
1,35,2,0.0,0.0,0.0,13.594863886850206,2110.811426036306
1,35,2,0.0,0.0,0.0,10.710855877683453,2121.3715952711527
1,35,2,0.0,0.0,0.0,14.392685562272113,2089.9626659174505
1,35,2,0.0,0.0,0.0,12.384218830931154,2121.1406729764485
1,35,2,0.0,0.0,0.0,14.489576850711687,2094.0098377558015
1,40,3,0.0,0.0,0.0,9.954180669110606,348.8590849478428
1,40,3,0.0,0.0,0.0,-8.389359871559241,368.11150656425764
1,40,3,0.0,0.0,0.0,11.06663836258595,335.310114457582
1,40,3,0.0,0.0,0.0,12.521613046123651,347.6143823778269
1,40,3,0.0,0.0,0.0,14.331072945530902,338.6117583605775
0,85,1,0.0,30265.53106212425,130790.33066132265,9.047821456319237,4883.220771932266
0,85,1,0.0,31346.442885771543,131871.24248496993,14.765622838314089,5352.011300916924
0,85,1,0.0,30265.53106212425,131871.24248496993,15.926814072792869,5805.842469746338
0,85,1,0.0,30265.53106212425,131871.24248496993,15.282462822101673,5199.850384415278
0,85,1,0.0,30265.53106212425,131871.24248496993,14.771790938054735,5031.459493807834
0,39,1,125385.77154308617,1.0809118236472945,0.0,10.608563304571613,9123.43446483492
0,39,1,125385.77154308617,1.0809118236472945,0.0,12.091447119720312,9161.986088879978
0,39,1,125385.77154308617,1.0809118236472945,0.0,-11.425186550781403,9863.158294567142
0,39,1,125385.77154308617,1.0809118236472945,0.0,0.881373587019543,9414.261838373415
0,39,1,125385.77154308617,1.0809118236472945,0.0,13.27112815067241,10014.702974905715
1,70,1,0.0,10592.935871743486,11890.03006012024,11.966545615005804,113.70305427081568
1,70,1,0.0,10809.118236472947,12970.941883767535,12.13886389586532,114.01827395650699
1,70,1,0.0,10809.118236472947,12970.941883767535,12.056411871009491,114.62642847660678
1,70,1,0.0,10268.662324649298,12970.941883767535,13.694246470472509,117.31235199230602
1,70,1,0.0,10809.118236472947,12970.941883767535,13.715447099208516,115.1324799610431
0,43,1,402099.19839679357,37291.45791583166,0.0,14.885723372110803,1713.4126500537484
0,43,1,470196.6432865731,36534.819639278554,0.0,14.94820216028535,1822.136947679333
0,43,1,443173.8476953908,36102.45490981964,0.0,13.237832627213619,1896.4551302040065
0,43,1,372914.57915831666,36426.72845691383,0.0,11.72642263929788,1821.991339681499
0,43,1,367510.0200400802,35670.09018036072,0.0,14.604240608418156,1724.6123043121886
0,64,1,702592.6853707415,1205216.6833667334,0.0,13.627492808626895,34.75138512346753
0,64,1,702592.6853707415,1137119.238476954,0.0,14.88029025809605,36.971498628407595
0,64,1,702592.6853707415,769609.2184368738,0.0,12.560945967534572,38.42154655579137
0,64,1,702592.6853707415,707997.244488978,0.0,12.706726713983853,36.98340299346769
0,64,1,702592.6853707415,741505.5110220441,0.0,6.39693243298235,35.392439125327925
1,74,1,0.0,30265.53106212425,39993.7374749499,12.866438336572413,5915.995195356254
1,74,1,0.0,30265.53106212425,38912.825651302606,14.041849000175638,5911.60780910108
1,74,1,0.0,30265.53106212425,45398.29659318637,12.650117235616099,6405.6568295819725
1,74,1,0.0,30265.53106212425,58369.238476953906,12.537891213482913,6048.4195116931605
1,74,1,0.0,30265.53106212425,47560.12024048096,14.251220317208665,6492.348596561985
1,34,2,21618.236472945893,0.0,0.0,12.045328610597508,9273.705668595963
1,34,2,25941.88376753507,0.0,0.0,13.087647701320122,9297.944119852029
1,34,2,21618.236472945893,0.0,0.0,13.519796313817036,9162.857768199527
1,34,2,28103.70741482966,0.0,0.0,-8.294049702602022,9264.551918036354
1,34,2,27022.795591182366,0.0,0.0,13.120601826788683,9212.69944460469
0,65,1,162136.7735470942,28644.163326653306,0.0,10.385913702733019,138.25271961303443
0,65,1,162136.7735470942,39453.28156312625,0.0,12.846399049913483,140.45738558662424
0,65,1,161055.8617234469,13511.397795591183,0.0,13.556610286939623,142.5189236881136
0,65,1,162136.7735470942,12430.485971943888,0.0,17.105403870067757,142.933134875907
0,65,1,155651.30260521043,12430.485971943888,0.0,11.610777865219958,140.29402156903402
1,23,1,10809.118236472947,0.0,0.0,-10.94022443780052,13304.923765513964
1,23,1,10809.118236472947,0.0,0.0,15.405887967659673,13281.4251732673
1,23,1,10809.118236472947,0.0,0.0,10.986309155584603,13336.274274176903
1,23,1,10809.118236472947,0.0,0.0,10.04411868416295,13469.794908908068
1,23,1,10809.118236472947,0.0,0.0,15.647451816825187,13346.995681792012
0,48,2,86472.94589178357,0.0,0.0,16.239587356544405,6523.196595253443
0,48,2,86472.94589178357,0.0,0.0,0.0,6317.196680093454
0,48,2,86472.94589178357,0.0,0.0,13.524007862888494,6358.259741705436
0,48,2,86472.94589178357,0.0,0.0,12.263397712171734,6453.70848549686
0,48,2,86472.94589178357,0.0,0.0,13.75235774296014,6268.9347171944255
0,80,1,0.0,353458.1663326653,126466.68336673347,-11.435180116462199,3603.1395611240137
0,80,1,0.0,350755.8867735471,126466.68336673347,12.055249755829392,3945.8745828358706
0,80,1,0.0,283631.2625250501,126466.68336673347,14.514192394022942,4283.327082700453
0,80,1,0.0,351188.25150300603,126466.68336673347,-9.838415558639895,3831.6435072816166
0,80,1,0.0,360808.3667334669,126466.68336673347,11.531158233327707,3710.9875410204586
0,55,1,1621367.735470942,10160.571142284569,0.0,17.363402318777233,494.2522654319343
0,55,1,1621367.735470942,14051.85370741483,0.0,13.621658782953567,529.3853646508612
0,55,1,1621367.735470942,11349.574148296593,0.0,15.287721113246674,555.4171831290566
0,55,1,1621367.735470942,9187.750501002003,0.0,13.33456730868277,528.9228353232214
0,55,1,1621367.735470942,9187.750501002003,0.0,14.74609859453941,497.53603272580983
0,53,2,20537.324649298596,0.0,0.0,10.43998092390566,1369.6281568164773
0,53,2,16213.677354709418,0.0,0.0,14.08165229417844,1360.8464262759867
0,53,2,17294.589178356713,0.0,0.0,12.62346632451446,1349.4404714861817
0,53,2,17294.589178356713,0.0,0.0,16.450588551943824,1365.8466284221295
0,53,2,17294.589178356713,0.0,0.0,11.297253928648653,1350.3512136690485
1,63,1,47560.12024048096,0.0,118900.3006012024,11.610777865219958,13832.40336420939
1,63,1,47560.12024048096,0.0,90796.59318637275,15.181091877486688,13749.4896703693
1,63,1,47560.12024048096,0.0,25941.88376753507,14.207957968991591,14041.824376537066
1,63,1,47560.12024048096,0.0,17294.589178356713,12.966878474569393,14074.44854871883
1,63,1,47560.12024048096,0.0,30265.53106212425,12.63003233628521,13467.380795075089
0,56,1,0.0,0.0,10809.118236472947,14.594835434765482,9883.164336299993
0,56,1,0.0,0.0,10809.118236472947,9.26103349532754,9851.661702392656
0,56,1,0.0,0.0,10809.118236472947,9.503009991508172,9898.668097463273
0,56,1,0.0,0.0,10809.118236472947,6.173790444151457,9818.430781974315
0,56,1,0.0,0.0,10809.118236472947,12.650117235616099,9882.625831283414
1,40,3,0.0,0.0,0.0,12.35017298952267,7673.211072085073
1,40,3,0.0,0.0,0.0,15.273343879866534,8028.757919808573
1,40,3,0.0,0.0,0.0,11.023861333251698,7828.042800064761
1,40,3,0.0,0.0,0.0,13.364838857020494,7682.744799399568
1,40,3,0.0,0.0,0.0,14.082081347203715,7975.02046588799
0,25,2,54045.59118236473,0.0,0.0,10.295529641453497,3289.6355196225513
0,25,2,54045.59118236473,0.0,0.0,13.280392241632155,3343.1396831973966
0,25,2,52964.67935871743,0.0,0.0,13.80685319087411,3277.5994877928506
0,25,2,54045.59118236473,0.0,0.0,11.989408060352233,3342.777552470225
0,25,2,54045.59118236473,0.0,0.0,12.630490346565724,3293.0934257188683
0,73,1,0.0,0.0,11890.03006012024,-10.094107913852312,11264.696697106665
0,73,1,0.0,0.0,11890.03006012024,14.509956894256089,11232.298912968718
0,73,1,0.0,0.0,11890.03006012024,15.997057322581277,11285.910099224686
0,73,1,0.0,0.0,10809.118236472947,13.081124629392075,11193.444332202747
0,73,1,0.0,0.0,11890.03006012024,15.402702861451097,11266.639725480485
0,55,1,0.0,410.74649298597194,0.0,15.848240398972164,163.41270814401003
0,55,1,0.0,410.74649298597194,0.0,11.813030057475435,170.82415902619235
0,55,1,0.0,410.74649298597194,0.0,13.237832627213619,177.45881538934606
0,55,1,0.0,410.74649298597194,0.0,14.544314415732487,171.73885808645753
0,55,1,0.0,410.74649298597194,0.0,17.071951110213256,166.33906399348714
1,68,1,0.0,0.0,48641.03206412826,10.544288253417845,2368.3630987007646
1,68,1,0.0,0.0,48641.03206412826,-8.389359871559241,2284.5156776082918
1,68,1,0.0,0.0,48641.03206412826,14.322508866896241,2296.999373180285
1,68,1,0.0,0.0,48641.03206412826,10.295529641453497,2385.9224396532013
1,68,1,0.0,0.0,48641.03206412826,12.81396145714562,2322.0163371068493
0,65,1,63773.79759519038,0.0,0.0,11.362102575370853,5799.3420269331145
0,65,1,63773.79759519038,0.0,0.0,12.63003233628521,5818.428450375084
0,65,1,63773.79759519038,0.0,0.0,-10.581521095930206,6268.287817063467
